# Language: Chinese

# This file contains the strings displayed during the game in the current language.
# Each line represents a string, representing by its key and then its value.
# The key and the value are separated by one or several tabulation characters.
# The key cannot contain whitespaces and cannot be changed. Only the value has to be translated.
# This file must be encoded in UTF-8.

# The strings having a key with "caption" are displayed
# in the caption text area of the pause menu. They can have one or two lines
# (separated by the '$' character) and a line should never exceed 20 characters.
# For all other strings, the maximum length is indicated in the comments below.

# Map submenu
map.caption.world_map             世界地圖
map.caption.dungeon_name_1        森林土牢
map.caption.dungeon_name_2        岩石洞窟
map.caption.dungeon_name_3        木精巢穴
map.caption.dungeon_name_4        Beaumont的宮殿
map.caption.dungeon_name_5        古城堡
map.caption.dungeon_name_6        Inferno的迷宮
map.caption.dungeon_name_7        水晶神廟
map.caption.dungeon_name_8        岩峰土牢
map.caption.dungeon_name_9        記憶神殿
map.caption.dungeon_name_10       天空之塔

# Quest status submenu
quest_status.caption.rupee_bag_1    錢包
quest_status.caption.rupee_bag_2    大錢包
quest_status.caption.rupee_bag_3    超大錢包
quest_status.caption.bomb_bag_1     炸彈包
quest_status.caption.bomb_bag_2     大炸彈包
quest_status.caption.bomb_bag_3     超大炸彈包
quest_status.caption.quiver_1       箭袋
quest_status.caption.quiver_2       大箭袋
quest_status.caption.quiver_3       超大箭袋
quest_status.caption.world_map      世界地圖
quest_status.caption.pieces_of_heart    心之碎片
quest_status.caption.tunic_1        綠色信件
quest_status.caption.tunic_2        藍色信件
quest_status.caption.tunic_3        紅色信件
quest_status.caption.sword_1        勇氣之劍
quest_status.caption.sword_2        海拉爾之劍
quest_status.caption.sword_3        英雄之劍
quest_status.caption.sword_4        主宰之劍
quest_status.caption.shield_1       護盾
quest_status.caption.shield_2       火之護盾
quest_status.caption.shield_3       鏡之護盾

# Inventory submenu
inventory.caption.item.feather.1             羽毛
inventory.caption.item.bombs_counter.1       炸彈
inventory.caption.item.bow.1                 弓
inventory.caption.item.bow.2                 弓 & 箭
inventory.caption.item.boomerang.1           迴旋鏢
inventory.caption.item.boomerang.2           超級迴旋鏢
inventory.caption.item.lamp.1                油燈
inventory.caption.item.hookshot.1            飛爪
inventory.caption.item.bottle_1.1            魔瓶$(空)
inventory.caption.item.bottle_1.2            魔瓶$(水)
inventory.caption.item.bottle_1.3            魔瓶$(紅藥水)
inventory.caption.item.bottle_1.4            魔瓶$(綠藥水)
inventory.caption.item.bottle_1.5            魔瓶$(藍藥水)
inventory.caption.item.bottle_1.6            魔瓶$(精靈)

inventory.caption.item.pegasus_shoes.1       天馬之靴
inventory.caption.item.mystic_mirror.1       神秘的鏡子
inventory.caption.item.cane_of_somaria.1     索馬利亞之杖
inventory.caption.item.apples_counter.1      蘋果
inventory.caption.item.pains_au_chocolat_counter.1    巧克力麵包
inventory.caption.item.croissants_counter.1  羊角麵包
inventory.caption.item.bottle_2.1            魔瓶$(空)
inventory.caption.item.bottle_2.2            魔瓶$(水)
inventory.caption.item.bottle_2.3            魔瓶$(紅藥水)
inventory.caption.item.bottle_2.4            魔瓶$(綠藥水)
inventory.caption.item.bottle_2.5            魔瓶$(藍藥水)
inventory.caption.item.bottle_2.6            魔瓶$(精靈)

inventory.caption.item.rock_key.1            岩之匙
inventory.caption.item.bone_key.1            石之匙
inventory.caption.item.clay_key.1            地之鑰
inventory.caption.item.level_4_way.1         蘋果派
inventory.caption.item.level_4_way.2         金條
inventory.caption.item.level_4_way.3         雪絨花
inventory.caption.item.level_4_way.4         虎皮卷軸
inventory.caption.item.flippers.1            腳蹼
inventory.caption.item.magic_cape.1          魔力披肩
inventory.caption.item.bottle_3.1            魔瓶$(空)
inventory.caption.item.bottle_3.2            魔瓶$(水)
inventory.caption.item.bottle_3.3            魔瓶$(紅藥水)
